,date,person_id,pm_id_0,pm_id_1,pm_id_2,pm_id_3,belongs_to_datasets,count_belongs_to_datasets
49377,2017-05-31,36,,81133880.0,,,1,1
49378,2017-06-01,36,,81133880.0,,,1,1
49379,2017-06-02,36,,81133880.0,,,1,1
49380,2017-06-03,36,,81133880.0,,,1,1
49381,2017-06-04,36,,81133880.0,,,1,1
49382,2017-06-05,36,,81133880.0,,,1,1
49383,2017-06-06,36,,81133880.0,,,1,1
49384,2017-06-07,36,,81133880.0,,,1,1
49385,2017-06-08,36,,81133880.0,,,1,1
49386,2017-12-24,36,,81133880.0,,,1,1
49387,2017-12-25,36,,81133880.0,,,1,1
49388,2017-12-26,36,,81133880.0,,,1,1
49389,2017-12-27,36,,81133880.0,,,1,1
49390,2017-12-28,36,,81133880.0,,,1,1
49391,2017-12-29,36,,81133880.0,,,1,1
49392,2017-12-30,36,,81133880.0,,,1,1
49393,2017-12-31,36,,81133880.0,,,1,1
49394,2018-01-01,36,,81133880.0,,,1,1
49395,2018-01-02,36,,81133880.0,,,1,1
49396,2018-01-03,36,,81133880.0,,,1,1
49397,2018-01-04,36,,81133880.0,,,1,1
49398,2018-01-05,36,,81133880.0,,,1,1
49399,2018-01-06,36,,81133880.0,,,1,1
49400,2018-01-07,36,,81133880.0,,,1,1
49401,2018-01-08,36,,81133880.0,,,1,1
49402,2018-01-09,36,,81133880.0,,,1,1
49403,2018-01-10,36,,81133880.0,,,1,1
49404,2018-01-11,36,,81133880.0,,,1,1
49405,2018-01-12,36,,81133880.0,,,1,1
49406,2018-01-13,36,,81133880.0,,,1,1
49407,2018-01-14,36,,81133880.0,,,1,1
49408,2018-01-15,36,,81133880.0,,,1,1
49409,2018-01-16,36,,81133880.0,,,1,1
49410,2018-01-17,36,,81133880.0,,,1,1
49411,2018-01-18,36,,81133880.0,,,1,1
49412,2018-01-19,36,,81133880.0,,,1,1
49413,2018-01-20,36,,81133880.0,,,1,1
49414,2018-01-21,36,,81133880.0,,,1,1
49415,2018-01-22,36,,81133880.0,,,1,1
49416,2018-01-23,36,,81133880.0,,,1,1
49417,2018-01-24,36,,81133880.0,,,1,1
49418,2018-01-25,36,,81133880.0,,,1,1
49419,2018-01-26,36,,81133880.0,,,1,1
49420,2018-01-27,36,,81133880.0,,,1,1
49421,2018-01-28,36,,81133880.0,,,1,1
49422,2018-01-29,36,,81133880.0,,,1,1
49423,2018-01-30,36,,81133880.0,,,1,1
49424,2018-01-31,36,,81133880.0,,,1,1
49425,2018-02-01,36,,81133880.0,,,1,1
49426,2018-02-02,36,,81133880.0,,,1,1
49427,2018-02-03,36,,81133880.0,,,1,1
49428,2018-02-04,36,,81133880.0,,,1,1
49429,2018-02-05,36,,81133880.0,,,1,1
49430,2018-02-06,36,,81133880.0,,,1,1
49431,2018-02-07,36,,81133880.0,,,1,1
49432,2018-02-08,36,,81133880.0,,,1,1
49433,2018-02-09,36,,81133880.0,,,1,1
49434,2018-02-10,36,,81133880.0,,,1,1
49435,2018-02-11,36,,81133880.0,,,1,1
49436,2018-02-12,36,,81133880.0,,,1,1
49437,2018-02-13,36,,81133880.0,,,1,1
49438,2018-02-14,36,,81133880.0,,,1,1
49439,2018-02-15,36,,81133880.0,,,1,1
49440,2018-02-16,36,,81133880.0,,,1,1
49441,2018-02-17,36,,81133880.0,,,1,1
49442,2018-02-18,36,,81133880.0,,,1,1
49443,2018-02-19,36,,81133880.0,,,1,1
49444,2018-02-20,36,,81133880.0,,,1,1
49445,2018-02-21,36,,81133880.0,,,1,1
49446,2018-02-22,36,,81133880.0,,,1,1
49447,2018-02-23,36,,81133880.0,,,1,1
49448,2018-02-24,36,,81133880.0,,,1,1
49449,2018-02-25,36,,81133880.0,,,1,1
49450,2018-02-26,36,,81133880.0,,,1,1
49451,2018-02-27,36,,81133880.0,,,1,1
49452,2018-02-28,36,,81133880.0,,,1,1
49453,2018-03-01,36,,81133880.0,,,1,1
49454,2018-03-02,36,,81133880.0,,,1,1
49455,2018-03-03,36,,81133880.0,,,1,1
49456,2018-03-04,36,,81133880.0,,,1,1
49457,2018-03-05,36,,81133880.0,,,1,1
49458,2018-03-06,36,,81133880.0,,,1,1
49459,2018-03-07,36,,81133880.0,,,1,1
49460,2018-03-08,36,,81133880.0,,,1,1
49461,2018-03-09,36,,81133880.0,,,1,1
49462,2018-03-10,36,,81133880.0,,,1,1
49463,2018-03-11,36,,81133880.0,,,1,1
49464,2018-03-12,36,,81133880.0,,,1,1
49465,2018-03-13,36,,81133880.0,,,1,1
49466,2018-03-14,36,,81133880.0,,,1,1
49467,2018-03-15,36,,81133880.0,,,1,1
49468,2018-03-16,36,,81133880.0,,,1,1
49469,2018-03-17,36,,81133880.0,,,1,1
49470,2018-03-18,36,,81133880.0,,,1,1
49471,2018-03-19,36,,81133880.0,,,1,1
49472,2018-03-20,36,,81133880.0,,,1,1
49473,2018-03-21,36,,81133880.0,,,1,1
49474,2018-03-22,36,,81133880.0,,,1,1
49475,2018-03-23,36,,81133880.0,,,1,1
49476,2018-03-24,36,,81133880.0,,,1,1
49477,2018-03-25,36,,81133880.0,,,1,1
49478,2018-03-26,36,,81133880.0,,,1,1
49479,2018-03-27,36,,81133880.0,,,1,1
49480,2018-03-28,36,,81133880.0,,,1,1
49481,2018-03-29,36,,81133880.0,,,1,1
49482,2018-03-30,36,,81133880.0,,,1,1
49483,2018-03-31,36,,81133880.0,,,1,1
49484,2018-04-01,36,,81133880.0,,,1,1
49485,2018-04-02,36,,81133880.0,,,1,1
49486,2018-04-03,36,,81133880.0,,,1,1
49487,2018-04-04,36,,81133880.0,,,1,1
49488,2018-04-05,36,,81133880.0,,,1,1
49489,2018-04-06,36,,81133880.0,,,1,1
49490,2018-04-07,36,,81133880.0,,,1,1
49491,2018-04-08,36,,81133880.0,,,1,1
49492,2018-04-09,36,,81133880.0,,,1,1
49493,2018-04-10,36,,81133880.0,,,1,1
49494,2018-04-11,36,,81133880.0,,,1,1
49495,2018-04-12,36,,81133880.0,,,1,1
49496,2018-04-13,36,,81133880.0,,,1,1
49497,2018-04-14,36,,81133880.0,,,1,1
49498,2018-04-15,36,,81133880.0,,,1,1
49499,2018-04-16,36,,81133880.0,,,1,1
49500,2018-04-17,36,,81133880.0,,,1,1
49501,2018-04-18,36,,81133880.0,,,1,1
49502,2018-04-19,36,,81133880.0,,,1,1
49503,2018-04-20,36,,81133880.0,,,1,1
49504,2018-04-21,36,,81133880.0,,,1,1
49505,2018-04-22,36,,81133880.0,,,1,1
49506,2018-04-24,36,,81133880.0,,,1,1
49507,2018-04-25,36,,81133880.0,,,1,1
49508,2018-04-26,36,,81133880.0,,,1,1
49509,2018-04-27,36,,81133880.0,,,1,1
49510,2018-04-28,36,,81133880.0,,,1,1
49511,2018-04-29,36,,81133880.0,,,1,1
49512,2018-04-30,36,,81133880.0,,,1,1
49513,2018-05-01,36,,81133880.0,,,1,1
49514,2018-05-02,36,,81133880.0,,,1,1
49515,2018-05-03,36,,81133880.0,,,1,1
49516,2018-05-04,36,,81133880.0,,,1,1
49517,2018-05-05,36,,81133880.0,,,1,1
49518,2018-05-06,36,,81133880.0,,,1,1
49519,2018-05-07,36,,81133880.0,,,1,1
49520,2018-05-08,36,,81133880.0,,,1,1
49521,2018-05-09,36,,81133880.0,,,1,1
49522,2018-05-10,36,,81133880.0,,,1,1
49523,2018-05-11,36,,81133880.0,,,1,1
49524,2018-05-12,36,,81133880.0,,,1,1
49525,2018-05-13,36,,81133880.0,,,1,1
49526,2018-05-14,36,,81133880.0,,,1,1
49527,2018-05-15,36,,81133880.0,,,1,1
49528,2018-05-16,36,,81133880.0,,,1,1
49529,2018-05-17,36,,81133880.0,,,1,1
49530,2018-05-18,36,,81133880.0,,,1,1
49531,2018-05-19,36,,81133880.0,,,1,1
49532,2018-05-20,36,,81133880.0,,,1,1
49533,2018-05-21,36,,81133880.0,,,1,1
49534,2018-05-22,36,,81133880.0,,,1,1
49535,2018-05-23,36,,81133880.0,,,1,1
49536,2018-05-24,36,,81133880.0,,,1,1
49537,2018-05-25,36,,81133880.0,,,1,1
49538,2018-05-26,36,,81133880.0,,,1,1
49539,2018-05-27,36,,81133880.0,,,1,1
49540,2018-05-28,36,,81133880.0,,,1,1
49541,2018-05-29,36,,81133880.0,,,1,1
49542,2018-05-30,36,,81133880.0,,,1,1
49543,2018-05-31,36,,81133880.0,,,1,1
49544,2018-06-01,36,,81133880.0,,,1,1
49545,2018-06-02,36,,81133880.0,,,1,1
49546,2018-06-03,36,,81133880.0,,,1,1
49547,2018-06-04,36,,81133880.0,,,1,1
49548,2018-06-05,36,,81133880.0,,,1,1
49549,2018-06-06,36,,81133880.0,,,1,1
49550,2018-06-08,36,,81133880.0,,,1,1
49551,2018-06-09,36,,81133880.0,,,1,1
49552,2018-06-10,36,,81133880.0,,,1,1
49553,2018-06-11,36,,81133880.0,,,1,1
49554,2018-06-12,36,,81133880.0,,,1,1
49555,2018-06-13,36,,81133880.0,,,1,1
49556,2018-06-14,36,,81133880.0,,,1,1
49557,2018-06-15,36,,81133880.0,,,1,1
49558,2018-06-16,36,,81133880.0,,,1,1
49559,2018-06-17,36,,81133880.0,,,1,1
49560,2018-06-18,36,,81133880.0,,,1,1
49561,2018-06-19,36,,81133880.0,,,1,1
49562,2018-06-20,36,,81133880.0,,,1,1
49563,2018-06-21,36,,81133880.0,,,1,1
49564,2018-06-22,36,,81133880.0,,,1,1
49565,2018-06-23,36,,81133880.0,,,1,1
49566,2018-06-24,36,,81133880.0,,,1,1
49567,2018-06-25,36,,81133880.0,,,1,1
49568,2018-06-26,36,,81133880.0,,,1,1
49569,2018-06-27,36,,81133880.0,,,1,1
49570,2018-06-28,36,,81133880.0,,,1,1
49571,2018-06-29,36,,81133880.0,,,1,1
49572,2018-06-30,36,,81133880.0,,,1,1
49573,2018-07-01,36,,81133880.0,,,1,1
49574,2018-07-02,36,,81133880.0,,,1,1
49575,2018-07-03,36,,81133880.0,,,1,1
49576,2018-07-04,36,,81133880.0,,,1,1
49577,2018-07-05,36,,81133880.0,,,1,1
49578,2018-07-06,36,,81133880.0,,,1,1
49579,2018-07-07,36,,81133880.0,,,1,1
49580,2018-07-08,36,,81133880.0,,,1,1
49581,2018-07-09,36,,81133880.0,,,1,1
49582,2018-07-10,36,,81133880.0,,,1,1
49583,2018-07-11,36,,81133880.0,,,1,1
49584,2018-07-12,36,,81133880.0,,,1,1
49585,2018-07-13,36,,81133880.0,,,1,1
49586,2018-07-14,36,,81133880.0,,,1,1
49587,2018-07-15,36,,81133880.0,,,1,1
49588,2018-07-16,36,,81133880.0,,,1,1
49589,2018-07-17,36,,81133880.0,,,1,1
49590,2018-07-18,36,,81133880.0,,,1,1
49591,2018-07-19,36,,81133880.0,,,1,1
49592,2018-07-20,36,,81133880.0,,,1,1
49593,2018-07-21,36,,81133880.0,,,1,1
49594,2018-07-22,36,,81133880.0,,,1,1
49595,2018-07-23,36,,81133880.0,,,1,1
49596,2018-07-24,36,,81133880.0,,,1,1
49597,2018-07-25,36,,81133880.0,,,1,1
49598,2018-07-26,36,,81133880.0,,,1,1
49599,2018-07-27,36,,81133880.0,,,1,1
49600,2018-07-28,36,,81133880.0,,,1,1
49601,2018-07-29,36,,81133880.0,,,1,1
49602,2018-07-30,36,,81133880.0,,,1,1
49603,2018-07-31,36,,81133880.0,,,1,1
49604,2018-08-01,36,,81133880.0,,,1,1
49605,2018-08-02,36,,81133880.0,,,1,1
49606,2018-08-03,36,,81133880.0,,,1,1
49607,2018-08-04,36,,81133880.0,,,1,1
49608,2018-08-05,36,,81133880.0,,,1,1
49609,2018-08-06,36,,81133880.0,,,1,1
49610,2018-08-07,36,,81133880.0,,,1,1
49611,2018-08-08,36,,81133880.0,,,1,1
49612,2018-08-09,36,,81133880.0,,,1,1
49613,2018-08-10,36,,81133880.0,,,1,1
49614,2018-08-11,36,,81133880.0,,,1,1
49615,2018-08-12,36,,81133880.0,,,1,1
49616,2018-08-13,36,,81133880.0,,,1,1
49617,2018-08-14,36,,81133880.0,,,1,1
49618,2018-08-15,36,,81133880.0,,,1,1
49619,2018-08-16,36,,81133880.0,,,1,1
49620,2018-08-17,36,,81133880.0,,,1,1
49621,2018-08-18,36,,81133880.0,,,1,1
49622,2018-08-19,36,,81133880.0,,,1,1
49623,2018-08-20,36,,81133880.0,,,1,1
49624,2018-08-21,36,,81133880.0,,,1,1
49625,2018-08-22,36,,81133880.0,,,1,1
49626,2018-08-23,36,,81133880.0,,,1,1
49627,2018-08-24,36,,81133880.0,,,1,1
49628,2018-08-25,36,,81133880.0,,,1,1
49629,2018-08-26,36,,81133880.0,,,1,1
49630,2018-08-27,36,,81133880.0,,,1,1
49631,2018-08-28,36,,81133880.0,,,1,1
49632,2018-08-29,36,,81133880.0,,,1,1
49633,2018-08-30,36,,81133880.0,,,1,1
49634,2018-08-31,36,,81133880.0,,,1,1
49635,2018-09-01,36,,81133880.0,,,1,1
49636,2018-09-02,36,,81133880.0,,,1,1
49637,2018-09-03,36,,81133880.0,,,1,1
49638,2018-09-04,36,,81133880.0,,,1,1
49639,2018-09-05,36,,81133880.0,,,1,1
49640,2018-09-06,36,,81133880.0,,,1,1
49641,2018-09-07,36,,81133880.0,,,1,1
49642,2018-09-08,36,,81133880.0,,,1,1
49643,2018-09-09,36,,81133880.0,,,1,1
49644,2018-09-10,36,,81133880.0,,,1,1
49645,2018-09-11,36,,81133880.0,,,1,1
49646,2018-09-12,36,,81133880.0,,,1,1
49647,2018-09-13,36,,81133880.0,,,1,1
49648,2018-09-14,36,,81133880.0,,,1,1
49649,2018-09-15,36,,81133880.0,,,1,1
49650,2018-09-16,36,,81133880.0,,,1,1
49651,2018-09-17,36,,81133880.0,,,1,1
49652,2018-09-18,36,,81133880.0,,,1,1
49653,2018-09-19,36,,81133880.0,,,1,1
49654,2018-09-20,36,,81133880.0,,,1,1
49655,2018-09-21,36,,81133880.0,,,1,1
49656,2018-09-22,36,,81133880.0,,,1,1
49657,2018-09-23,36,,81133880.0,,,1,1
49658,2018-09-24,36,,81133880.0,,,1,1
49659,2018-09-25,36,,81133880.0,,,1,1
49660,2018-09-26,36,,81133880.0,,,1,1
49661,2018-09-27,36,,81133880.0,,,1,1
49662,2018-09-28,36,,81133880.0,,,1,1
49663,2018-09-29,36,,81133880.0,,,1,1
49664,2018-09-30,36,,81133880.0,,,1,1
49665,2018-10-01,36,,81133880.0,,,1,1
49666,2018-10-02,36,,81133880.0,,,1,1
49667,2018-10-03,36,,81133880.0,,,1,1
49668,2018-10-04,36,,81133880.0,,,1,1
49669,2018-10-05,36,,81133880.0,,,1,1
49670,2018-10-06,36,,81133880.0,,,1,1
49671,2018-10-07,36,,81133880.0,,,1,1
49672,2018-10-08,36,,81133880.0,,,1,1
49673,2018-10-09,36,,81133880.0,,,1,1
49674,2018-10-10,36,,81133880.0,,,1,1
49675,2018-10-11,36,,81133880.0,,,1,1
49676,2018-10-12,36,,81133880.0,,,1,1
49677,2018-10-13,36,,81133880.0,,,1,1
49678,2018-10-14,36,,81133880.0,,,1,1
49679,2018-10-15,36,,81133880.0,,,1,1
49680,2018-10-16,36,,81133880.0,,,1,1
49681,2018-10-17,36,,81133880.0,,,1,1
49682,2018-10-18,36,,81133880.0,,,1,1
49683,2018-10-19,36,,81133880.0,,,1,1
49684,2018-10-20,36,,81133880.0,,,1,1
49685,2018-10-21,36,,81133880.0,,,1,1
49686,2018-10-22,36,,81133880.0,,,1,1
49687,2018-10-23,36,,81133880.0,,,1,1
49688,2018-10-24,36,,81133880.0,,,1,1
49689,2018-10-25,36,,81133880.0,,,1,1
49690,2018-10-26,36,,81133880.0,,,1,1
49691,2018-10-28,36,,81133880.0,,,1,1
49692,2018-10-29,36,,81133880.0,,,1,1
49693,2018-10-30,36,,81133880.0,,,1,1
49694,2018-10-31,36,,81133880.0,,,1,1
49695,2018-11-01,36,,81133880.0,,,1,1
49696,2018-11-02,36,,81133880.0,,,1,1
49697,2018-11-03,36,,81133880.0,,,1,1
49698,2018-11-04,36,,81133880.0,,,1,1
49699,2018-11-05,36,,81133880.0,,,1,1
49700,2018-11-06,36,,81133880.0,,,1,1
49701,2018-11-07,36,,81133880.0,,,1,1
49702,2018-11-08,36,,81133880.0,,,1,1
49703,2018-11-09,36,,81133880.0,,,1,1
49704,2018-11-10,36,,81133880.0,,,1,1
49705,2018-11-11,36,,81133880.0,,,1,1
49706,2018-11-12,36,,81133880.0,,,1,1
49707,2018-11-13,36,,81133880.0,,,1,1
49708,2018-11-14,36,,81133880.0,,,1,1
49709,2018-11-15,36,,81133880.0,,,1,1
49710,2018-11-16,36,,81133880.0,,,1,1
49711,2018-11-17,36,,81133880.0,,,1,1
49712,2018-11-18,36,,81133880.0,,,1,1
49713,2018-11-19,36,,81133880.0,,,1,1
49714,2018-11-20,36,,81133880.0,,,1,1
49715,2018-11-21,36,,81133880.0,,,1,1
49716,2018-11-22,36,,81133880.0,,,1,1
49717,2018-11-23,36,,81133880.0,,,1,1
49718,2018-11-24,36,,81133880.0,,,1,1
49719,2018-11-25,36,,81133880.0,,,1,1
49720,2018-11-26,36,,81133880.0,,,1,1
49721,2018-11-27,36,,81133880.0,,,1,1
49722,2018-11-28,36,,81133880.0,,,1,1
49723,2018-11-29,36,,81133880.0,,,1,1
49724,2018-11-30,36,,81133880.0,,,1,1
49725,2018-12-01,36,,81133880.0,,,1,1
49726,2018-12-02,36,,81133880.0,,,1,1
49727,2018-12-03,36,,81133880.0,,,1,1
49728,2018-12-04,36,,81133880.0,,,1,1
49729,2018-12-05,36,,81133880.0,,,1,1
49730,2018-12-06,36,,81133880.0,,,1,1
49731,2018-12-07,36,,81133880.0,,,1,1
49732,2018-12-08,36,,81133880.0,,,1,1
49733,2018-12-09,36,,81133880.0,,,1,1
49734,2018-12-10,36,,81133880.0,,,1,1
49735,2018-12-11,36,,81133880.0,,,1,1
49736,2018-12-12,36,,81133880.0,,,1,1
49737,2018-12-13,36,,81133880.0,,,1,1
49738,2018-12-14,36,,81133880.0,,,1,1
49739,2018-12-15,36,,81133880.0,,,1,1
49740,2018-12-16,36,,81133880.0,,,1,1
49741,2018-12-17,36,,81133880.0,,,1,1
49742,2018-12-18,36,,81133880.0,,,1,1
49743,2018-12-19,36,,81133880.0,,,1,1
49744,2018-12-20,36,,81133880.0,,,1,1
49745,2018-12-21,36,,81133880.0,,,1,1
49746,2018-12-22,36,,81133880.0,,,1,1
49747,2018-12-23,36,,81133880.0,,,1,1
49748,2018-12-24,36,,81133880.0,,,1,1
49749,2018-12-25,36,,81133880.0,,,1,1
49750,2018-12-26,36,,81133880.0,,,1,1
49751,2018-12-27,36,,81133880.0,,,1,1
49752,2018-12-28,36,,81133880.0,,,1,1
49753,2018-12-29,36,,81133880.0,,,1,1
49754,2018-12-30,36,,81133880.0,,,1,1
49755,2018-12-31,36,,81133880.0,,,1,1
49756,2019-01-01,36,,81133880.0,,,1,1
49757,2019-01-02,36,,81133880.0,,,1,1
49758,2019-01-03,36,,81133880.0,,,1,1
49759,2019-01-04,36,,81133880.0,,,1,1
49760,2019-01-05,36,,81133880.0,,,1,1
49761,2019-01-06,36,,81133880.0,,,1,1
49762,2019-01-07,36,,81133880.0,,,1,1
49763,2019-01-08,36,,81133880.0,,,1,1
49764,2019-01-09,36,,81133880.0,,,1,1
49765,2019-01-10,36,,81133880.0,,,1,1
49766,2019-01-11,36,,81133880.0,,,1,1
49767,2019-01-12,36,,81133880.0,,,1,1
49768,2019-01-13,36,,81133880.0,,,1,1
49769,2019-01-14,36,,81133880.0,,,1,1
49770,2019-01-15,36,,81133880.0,,,1,1
49771,2019-01-16,36,,81133880.0,,,1,1
49772,2019-01-17,36,,81133880.0,,,1,1
49773,2019-01-18,36,,81133880.0,,,1,1
49774,2019-01-19,36,,81133880.0,,,1,1
49775,2019-01-20,36,,81133880.0,,,1,1
49776,2019-01-21,36,,81133880.0,,,1,1
49777,2019-01-22,36,,81133880.0,,,1,1
49778,2019-01-23,36,,81133880.0,,,1,1
49779,2019-01-24,36,,81133880.0,,,1,1
49780,2019-01-25,36,,81133880.0,,,1,1
49781,2019-01-26,36,,81133880.0,,,1,1
49782,2019-01-27,36,,81133880.0,,,1,1
49783,2019-01-28,36,,81133880.0,,,1,1
49784,2019-01-29,36,,81133880.0,,,1,1
49785,2019-01-30,36,,81133880.0,,,1,1
49786,2019-01-31,36,,81133880.0,,,1,1
49787,2019-02-01,36,,81133880.0,,,1,1
49788,2019-02-02,36,,81133880.0,,,1,1
49789,2019-02-03,36,,81133880.0,,,1,1
49790,2019-02-04,36,,81133880.0,,,1,1
49791,2019-02-05,36,,81133880.0,,,1,1
49792,2019-02-06,36,,81133880.0,,,1,1
49793,2019-02-07,36,,81133880.0,,,1,1
49794,2019-02-08,36,,81133880.0,,,1,1
49795,2019-02-09,36,,81133880.0,,,1,1
49796,2019-02-10,36,,81133880.0,,,1,1
49797,2019-02-11,36,,81133880.0,,,1,1
49798,2019-02-12,36,,81133880.0,,,1,1
49799,2019-02-13,36,,81133880.0,,,1,1
49800,2019-02-14,36,,81133880.0,,,1,1
49801,2019-02-15,36,,81133880.0,,,1,1
49802,2019-02-16,36,,81133880.0,,,1,1
49803,2019-02-17,36,,81133880.0,,,1,1
49804,2019-02-18,36,,81133880.0,,,1,1
49805,2019-02-19,36,,81133880.0,,,1,1
49806,2019-02-20,36,,81133880.0,,,1,1
49807,2019-02-21,36,,81133880.0,,,1,1
49808,2019-02-22,36,,81133880.0,,,1,1
49809,2019-02-23,36,,81133880.0,,,1,1
49810,2019-02-24,36,,81133880.0,,,1,1
49811,2019-02-25,36,,81133880.0,,,1,1
49812,2019-02-26,36,,81133880.0,,,1,1
49813,2019-02-27,36,,81133880.0,,,1,1
49814,2019-02-28,36,,81133880.0,,,1,1
49815,2019-03-01,36,,81133880.0,,,1,1
49816,2019-03-02,36,,81133880.0,,,1,1
49817,2019-03-03,36,,81133880.0,,,1,1
49818,2019-03-04,36,,81133880.0,,,1,1
49819,2019-03-05,36,,81133880.0,,,1,1
49820,2019-03-06,36,,81133880.0,,,1,1
49821,2019-03-07,36,,81133880.0,,,1,1
49822,2019-03-08,36,,81133880.0,,,1,1
49823,2019-03-09,36,,81133880.0,,,1,1
49824,2019-03-10,36,,81133880.0,,,1,1
49825,2019-03-11,36,,81133880.0,,,1,1
49826,2019-03-12,36,,81133880.0,,,1,1
49827,2019-03-13,36,,81133880.0,,,1,1
49828,2019-03-14,36,,81133880.0,,,1,1
49829,2019-03-15,36,,81133880.0,,,1,1
49830,2019-03-16,36,,81133880.0,,,1,1
49831,2019-03-17,36,,81133880.0,,,1,1
49832,2019-03-18,36,,81133880.0,,,1,1
49833,2019-03-19,36,,81133880.0,,,1,1
49834,2019-03-22,36,,81133880.0,,,1,1
49835,2019-03-23,36,,81133880.0,,,1,1
49836,2019-03-24,36,,81133880.0,,,1,1
49837,2019-03-25,36,,81133880.0,,,1,1
49838,2019-03-26,36,,81133880.0,,,1,1
49839,2019-03-27,36,,81133880.0,,,1,1
49840,2019-03-28,36,,81133880.0,,,1,1
49841,2019-03-29,36,,81133880.0,,,1,1
49842,2019-03-30,36,,81133880.0,,,1,1
49843,2019-03-31,36,,81133880.0,,,1,1
49844,2019-04-01,36,,81133880.0,,,1,1
49845,2019-04-02,36,,81133880.0,,,1,1
49846,2019-04-03,36,,81133880.0,,,1,1
49847,2019-04-04,36,,81133880.0,,,1,1
49848,2019-04-05,36,,81133880.0,,,1,1
49849,2019-04-06,36,,81133880.0,,,1,1
49850,2019-04-07,36,,81133880.0,,,1,1
49851,2019-04-08,36,,81133880.0,,,1,1
49852,2019-04-09,36,,81133880.0,,,1,1
49853,2019-04-10,36,,81133880.0,,,1,1
49854,2019-04-11,36,,81133880.0,,,1,1
49855,2019-04-12,36,,81133880.0,,,1,1
49856,2019-04-13,36,,81133880.0,,,1,1
49857,2019-04-14,36,,81133880.0,,,1,1
49858,2019-04-15,36,,81133880.0,,,1,1
49859,2019-04-16,36,,81133880.0,,,1,1
49860,2019-04-17,36,,81133880.0,,,1,1
49861,2019-04-18,36,,81133880.0,,,1,1
49862,2019-04-19,36,,81133880.0,,,1,1
49863,2019-04-20,36,,81133880.0,,,1,1
49864,2019-04-21,36,,81133880.0,,,1,1
49865,2019-04-22,36,,81133880.0,,,1,1
49866,2019-04-23,36,,81133880.0,,,1,1
49867,2019-04-24,36,,81133880.0,,,1,1
49868,2019-04-25,36,,81133880.0,,,1,1
49869,2019-04-26,36,,81133880.0,,,1,1
49870,2019-04-27,36,,81133880.0,,,1,1
49871,2019-04-28,36,,81133880.0,,,1,1
49872,2019-04-29,36,,81133880.0,,,1,1
49873,2019-04-30,36,,81133880.0,,,1,1
49874,2019-05-01,36,,81133880.0,,,1,1
49875,2019-05-02,36,,81133880.0,,,1,1
49876,2019-05-03,36,,81133880.0,,,1,1
49877,2019-05-04,36,,81133880.0,,,1,1
49878,2019-05-05,36,,81133880.0,,,1,1
49879,2019-05-06,36,,81133880.0,,,1,1
49880,2019-05-07,36,,81133880.0,,,1,1
49881,2019-05-08,36,,81133880.0,,,1,1
49882,2019-05-09,36,,81133880.0,,,1,1
49883,2019-05-10,36,,81133880.0,,,1,1
49884,2019-05-11,36,,81133880.0,,,1,1
49885,2019-05-12,36,,81133880.0,,,1,1
49886,2019-05-13,36,,81133880.0,,,1,1
49887,2019-05-14,36,,81133880.0,,,1,1
49888,2019-05-15,36,,81133880.0,,,1,1
49889,2019-05-16,36,,81133880.0,,,1,1
49890,2019-05-17,36,,81133880.0,,,1,1
49891,2019-05-18,36,,81133880.0,,,1,1
49892,2019-05-19,36,,81133880.0,,,1,1
49893,2019-05-20,36,,81133880.0,,,1,1
49894,2019-05-21,36,,81133880.0,,,1,1
49895,2019-05-22,36,,81133880.0,,,1,1
49896,2019-05-23,36,,81133880.0,,,1,1
49897,2019-05-24,36,,81133880.0,,,1,1
49898,2019-05-25,36,,81133880.0,,,1,1
49899,2019-05-26,36,,81133880.0,,,1,1
49900,2019-05-27,36,,81133880.0,,,1,1
49901,2019-05-28,36,,81133880.0,,,1,1
49902,2019-05-29,36,,81133880.0,,,1,1
49903,2019-05-30,36,,81133880.0,,,1,1
49904,2019-05-31,36,,81133880.0,,,1,1
49905,2019-06-01,36,,81133880.0,,,1,1
49906,2019-06-02,36,,81133880.0,,,1,1
49907,2019-06-03,36,,81133880.0,,,1,1
49908,2019-06-04,36,,81133880.0,,,1,1
49909,2019-06-05,36,,81133880.0,,,1,1
49910,2019-06-06,36,,81133880.0,,,1,1
49911,2019-06-07,36,,81133880.0,,,1,1
49912,2019-06-08,36,,81133880.0,,,1,1
49913,2019-06-09,36,,81133880.0,,,1,1
49914,2019-06-10,36,,81133880.0,,,1,1
49915,2019-06-11,36,,81133880.0,,,1,1
49916,2019-06-12,36,,81133880.0,,,1,1
49917,2019-06-13,36,,81133880.0,,,1,1
49918,2019-06-14,36,,81133880.0,,,1,1
49919,2019-06-15,36,,81133880.0,,,1,1
49920,2019-06-16,36,,81133880.0,,,1,1
49921,2019-06-17,36,,81133880.0,,,1,1
49922,2019-06-18,36,,81133880.0,,,1,1
49923,2019-06-19,36,,81133880.0,,,1,1
49924,2019-06-20,36,,81133880.0,,,1,1
49925,2019-06-21,36,,81133880.0,,,1,1
49926,2019-06-22,36,,81133880.0,,,1,1
49927,2019-06-23,36,,81133880.0,,,1,1
49928,2019-06-24,36,,81133880.0,,,1,1
49929,2019-06-25,36,,81133880.0,,,1,1
49930,2019-06-26,36,,81133880.0,,,1,1
49931,2019-06-27,36,,81133880.0,,,1,1
49932,2019-06-28,36,,81133880.0,,,1,1
49933,2019-06-29,36,,81133880.0,,,1,1
